,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Duane Ludwig Josh Neer,0  0,24 of 46  5 of 20,52%  25%,30 of 53  6 of 21,0 of 0  1 of 3,0%  33%,0  1,0  0,0  0,24 of 46  5 of 20,11 of 33  3 of 17,12 of 12  2 of 3,1 of 1  0 of 0,14 of 35  5 of 20,10 of 11  0 of 0,0 of 0  0 of 0
0,Mike Easton Jared Papazian,0  0,85 of 152  68 of 167,55%  40%,122 of 191  105 of 220,1 of 3  0 of 3,33%  0%,0  0,2  0,0  0,85 of 152  68 of 167,37 of 95  43 of 131,30 of 35  16 of 25,18 of 22  9 of 11,60 of 124  55 of 147,25 of 28  13 of 20,0 of 0  0 of 0
0,Pat Barry Christian Morecraft,1  0,12 of 13  3 of 19,92%  15%,12 of 15  5 of 21,0 of 0  2 of 3,0%  66%,0  1,0  2,0  0,12 of 13  3 of 19,10 of 10  3 of 18,0 of 0  0 of 0,2 of 3  0 of 1,8 of 9  2 of 17,0 of 0  0 of 0,4 of 4  1 of 2
0,Jorge Rivera  Eric Schafer,0  0,6 of 17  6 of 9,35%  66%,34 of 48  47 of 57,0 of 0  2 of 5,0%  40%,0  0,0  3,1  0,6 of 17  6 of 9,6 of 17  3 of 6,0 of 0  1 of 1,0 of 0  2 of 2,0 of 8  1 of 4,0 of 0  0 of 0,6 of 9  5 of 5
0,Kamal Shalorus  Khabib Nurmagomedov,0  1,13 of 44  35 of 77,29%  45%,18 of 51  59 of 106,0 of 2  3 of 9,0%  33%,0  1,0  7,0  0,13 of 44  35 of 77,9 of 37  32 of 72,2 of 5  3 of 4,2 of 2  0 of 1,11 of 40  15 of 47,2 of 4  3 of 4,0 of 0  17 of 26
0,Charlie Brenneman Daniel Roberts,0  0,24 of 26  3 of 11,92%  27%,156 of 177  54 of 63,2 of 5  0 of 1,40%  0%,0  3,8  0,0  0,24 of 26  3 of 11,8 of 10  2 of 10,13 of 13  1 of 1,3 of 3  0 of 0,4 of 5  3 of 11,1 of 1  0 of 0,19 of 20  0 of 0
0,Fabricio Camoes Tommy Hayden,0  0,6 of 13  7 of 21,46%  33%,26 of 33  9 of 23,1 of 4  2 of 3,25%  66%,1  0,1  1,0  0,6 of 13  7 of 21,5 of 12  5 of 18,0 of 0  1 of 1,1 of 1  1 of 2,2 of 7  6 of 20,0 of 1  1 of 1,4 of 5  0 of 0
0,Daniel Pineda Pat Schilling,0  0,19 of 24  4 of 7,79%  57%,38 of 44  4 of 7,1 of 1  0 of 0,100%  0%,1  0,2  0,0  0,19 of 24  4 of 7,16 of 21  3 of 6,1 of 1  0 of 0,2 of 2  1 of 1,8 of 12  4 of 7,0 of 0  0 of 0,11 of 12  0 of 0
0,Joseph Sandoval  Nick Denis,0  1,3 of 4  11 of 23,75%  47%,3 of 4  11 of 23,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,3 of 4  11 of 23,3 of 4  11 of 23,0 of 0  0 of 0,0 of 0  0 of 0,3 of 4  7 of 18,0 of 0  4 of 5,0 of 0  0 of 0
0,Jose Aldo Chad Mendes,1  0,11 of 23  13 of 23,47%  56%,15 of 27  18 of 28,0 of 0  0 of 7,0%  0%,0  0,0  0,0  0,11 of 23  13 of 23,6 of 14  1 of 9,1 of 1  1 of 1,4 of 8  11 of 13,7 of 18  9 of 19,1 of 2  4 of 4,3 of 3  0 of 0
0,Vitor Belfort Anthony Johnson,0  0,14 of 29  4 of 16,48%  25%,37 of 54  14 of 28,0 of 0  2 of 8,0%  25%,1  0,1  0,0  0,14 of 29  4 of 16,14 of 28  3 of 14,0 of 1  1 of 1,0 of 0  0 of 1,2 of 10  3 of 11,1 of 6  0 of 1,11 of 13  1 of 4
0,Rousimar Palhares Mike Massenzio,0  0,4 of 8  0 of 6,50%  0%,4 of 8  0 of 6,0 of 1  0 of 0,0%  0%,1  0,0  0,0  0,4 of 8  0 of 6,0 of 3  0 of 5,0 of 0  0 of 0,4 of 5  0 of 1,4 of 7  0 of 6,0 of 1  0 of 0,0 of 0  0 of 0
0,Erick Silva Carlo Prater,0  0,8 of 10  0 of 0,80%  0%,12 of 15  0 of 0,0 of 0  0 of 2,0%  0%,0  0,0  0,0  0,8 of 10  0 of 0,7 of 9  0 of 0,1 of 1  0 of 0,0 of 0  0 of 0,1 of 2  0 of 0,0 of 0  0 of 0,7 of 8  0 of 0
0,Edson Barboza Terry Etim,1  0,47 of 129  26 of 105,36%  24%,47 of 129  26 of 105,0 of 0  2 of 6,0%  33%,0  0,0  0,0  0,47 of 129  26 of 105,14 of 61  15 of 91,10 of 36  3 of 5,23 of 32  8 of 9,43 of 125  24 of 103,4 of 4  2 of 2,0 of 0  0 of 0
0,Thiago Tavares Sam Stout,0  0,50 of 128  45 of 172,39%  26%,57 of 136  52 of 179,2 of 11  0 of 0,18%  0%,0  0,0  0,0  0,50 of 128  45 of 172,22 of 92  18 of 137,24 of 30  22 of 27,4 of 6  5 of 8,49 of 127  40 of 165,1 of 1  5 of 7,0 of 0  0 of 0
0,Gabriel Gonzaga Ednaldo Oliveira,0  0,2 of 7  0 of 14,28%  0%,4 of 9  0 of 14,2 of 2  0 of 0,100%  0%,1  0,3  0,0  0,2 of 7  0 of 14,0 of 5  0 of 12,2 of 2  0 of 2,0 of 0  0 of 0,1 of 6  0 of 14,0 of 0  0 of 0,1 of 1  0 of 0
0,Iuri Alcantara Michihiro Omigawa,0  0,60 of 137  24 of 48,43%  50%,101 of 181  74 of 107,0 of 0  1 of 4,0%  25%,2  0,5  1,0  1,60 of 137  24 of 48,46 of 121  20 of 42,13 of 15  4 of 6,1 of 1  0 of 0,44 of 121  23 of 47,2 of 2  1 of 1,14 of 14  0 of 0
0,Ricardo Funch  Mike Pyle,0  1,2 of 8  11 of 24,25%  45%,4 of 10  14 of 27,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,2 of 8  11 of 24,1 of 6  6 of 19,0 of 1  3 of 3,1 of 1  2 of 2,2 of 8  6 of 16,0 of 0  2 of 2,0 of 0  3 of 6
0,Felipe Arantes Antonio Carvalho,0  0,53 of 122  37 of 153,43%  24%,72 of 144  65 of 185,0 of 0  0 of 3,0%  0%,0  0,1  4,0  0,53 of 122  37 of 153,36 of 100  21 of 131,9 of 11  8 of 12,8 of 11  8 of 10,47 of 110  30 of 140,2 of 5  4 of 6,4 of 7  3 of 7
0,Brock Lesnar Alistair Overeem,0  1,6 of 18  19 of 24,33%  79%,8 of 20  20 of 25,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,6 of 18  19 of 24,3 of 14  11 of 16,1 of 1  8 of 8,2 of 3  0 of 0,5 of 17  4 of 4,1 of 1  11 of 11,0 of 0  4 of 9
0,Nate Diaz Donald Cerrone,0  0,238 of 362  96 of 182,65%  52%,260 of 391  104 of 193,0 of 2  0 of 0,0%  0%,0  0,0  0,0  0,238 of 362  96 of 182,199 of 315  56 of 136,37 of 45  23 of 26,2 of 2  17 of 20,228 of 345  84 of 168,10 of 17  12 of 14,0 of 0  0 of 0
0,Jon Fitch Johny Hendricks,0  1,0 of 1  2 of 2,0%  100%,0 of 1  2 of 2,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,0 of 1  2 of 2,0 of 1  2 of 2,0 of 0  0 of 0,0 of 0  0 of 0,0 of 1  1 of 1,0 of 0  0 of 0,0 of 0  1 of 1
0,Vladimir Matyushenko Alexander Gustafsson,0  1,5 of 8  10 of 21,62%  47%,7 of 11  14 of 26,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,5 of 8  10 of 21,4 of 7  7 of 17,1 of 1  1 of 1,0 of 0  2 of 3,5 of 8  6 of 15,0 of 0  0 of 0,0 of 0  4 of 6
0,Nam Phan Jimy Hettes,0  0,16 of 42  81 of 115,38%  70%,25 of 52  221 of 275,0 of 0  11 of 20,0%  55%,0  2,0  9,0  0,16 of 42  81 of 115,11 of 34  69 of 102,4 of 7  11 of 12,1 of 1  1 of 1,14 of 37  13 of 26,1 of 2  8 of 11,1 of 3  60 of 78
0,Ross Pearson Junior Assuncao,0  0,52 of 89  43 of 69,58%  62%,87 of 127  50 of 77,1 of 1  3 of 18,100%  16%,0  0,0  1,0  0,52 of 89  43 of 69,28 of 55  32 of 52,16 of 23  8 of 12,8 of 11  3 of 5,39 of 71  32 of 53,13 of 18  10 of 13,0 of 0  1 of 3
0,Anthony Njokuani Danny Castillo,0  0,44 of 98  33 of 71,44%  46%,67 of 122  59 of 102,0 of 2  6 of 18,0%  33%,1  0,0  3,1  0,44 of 98  33 of 71,22 of 70  11 of 45,15 of 21  4 of 6,7 of 7  18 of 20,34 of 84  8 of 43,10 of 14  24 of 25,0 of 0  1 of 3
0,Dong Hyun Kim Sean Pierson,1  0,53 of 124  32 of 121,42%  26%,61 of 134  54 of 145,2 of 4  0 of 2,50%  0%,0  0,1  1,0  0,53 of 124  32 of 121,28 of 89  18 of 101,5 of 6  4 of 7,20 of 29  10 of 13,50 of 119  25 of 112,2 of 2  5 of 7,1 of 3  2 of 2
0,Jacob Volkmann Efrain Escudero,0  0,17 of 35  7 of 18,48%  38%,85 of 108  53 of 64,3 of 9  0 of 0,33%  0%,2  4,5  0,0  0,17 of 35  7 of 18,13 of 26  5 of 14,3 of 3  1 of 2,1 of 6  1 of 2,3 of 17  2 of 12,1 of 1  4 of 5,13 of 17  1 of 1
0,Manvel Gamburyan Diego Nunes,0  0,19 of 56  42 of 91,33%  46%,25 of 63  42 of 91,2 of 17  0 of 0,11%  0%,0  0,1  0,0  0,19 of 56  42 of 91,12 of 46  9 of 44,3 of 6  13 of 22,4 of 4  20 of 25,7 of 38  34 of 80,9 of 15  8 of 11,3 of 3  0 of 0
0,Jon Jones Lyoto Machida,1  0,24 of 53  13 of 38,45%  34%,26 of 55  13 of 38,1 of 2  0 of 1,50%  0%,1  0,0  0,0  0,24 of 53  13 of 38,6 of 21  7 of 29,6 of 13  2 of 4,12 of 19  4 of 5,14 of 40  13 of 35,7 of 9  0 of 3,3 of 4  0 of 0
0,Frank Mir Minotauro Nogueira,0  0,6 of 8  21 of 27,75%  77%,7 of 9  42 of 48,1 of 2  0 of 1,50%  0%,1  1,2  0,1  1,6 of 8  21 of 27,1 of 3  16 of 22,3 of 3  5 of 5,2 of 2  0 of 0,0 of 2  6 of 12,6 of 6  12 of 12,0 of 0  3 of 3
0,Tito Ortiz  Rogerio Nogueira,0  1,9 of 17  54 of 90,52%  60%,13 of 21  80 of 119,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,9 of 17  54 of 90,7 of 14  26 of 59,2 of 3  28 of 31,0 of 0  0 of 0,4 of 10  2 of 15,5 of 7  15 of 21,0 of 0  37 of 54
0,Claude Patrick Brian Ebersole,0  0,28 of 47  23 of 39,59%  58%,65 of 84  53 of 74,0 of 3  2 of 12,0%  16%,3  0,0  2,0  0,28 of 47  23 of 39,13 of 27  14 of 24,14 of 16  2 of 6,1 of 4  7 of 9,3 of 15  9 of 21,25 of 32  10 of 14,0 of 0  4 of 4
0,Mark Hominick Chan Sung Jung,0  1,0 of 1  6 of 10,0%  60%,0 of 1  6 of 10,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,0 of 1  6 of 10,0 of 1  6 of 10,0 of 0  0 of 0,0 of 0  0 of 0,0 of 1  1 of 2,0 of 0  0 of 0,0 of 0  5 of 8
0,Krzysztof Soszynski Igor Pokrajac,0  1,4 of 8  21 of 31,50%  67%,4 of 8  21 of 31,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,4 of 8  21 of 31,3 of 7  20 of 30,1 of 1  0 of 0,0 of 0  1 of 1,4 of 8  7 of 15,0 of 0  5 of 7,0 of 0  9 of 9
0,Jared Hamman Costas Philippou,0  3,9 of 25  21 of 32,36%  65%,9 of 25  23 of 34,0 of 1  1 of 1,0%  100%,0  1,0  0,0  0,9 of 25  21 of 32,0 of 12  20 of 31,2 of 2  1 of 1,7 of 11  0 of 0,8 of 24  14 of 24,1 of 1  3 of 3,0 of 0  4 of 5
0,John Makdessi Dennis Hallman,0  0,0 of 0  20 of 32,0%  62%,0 of 0  40 of 54,0 of 0  1 of 3,0%  33%,0  1,0  2,0  0,0 of 0  20 of 32,0 of 0  20 of 32,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  20 of 32
0,Walel Watson  Yves Jabouin,0  0,47 of 163  33 of 90,28%  36%,60 of 178  33 of 90,0 of 1  2 of 6,0%  33%,2  0,1  1,1  0,47 of 163  33 of 90,21 of 112  9 of 47,11 of 22  5 of 11,15 of 29  19 of 32,41 of 157  32 of 88,3 of 3  1 of 2,3 of 3  0 of 0
0,Mark Bocek Nik Lentz,0  0,46 of 85  10 of 31,54%  32%,102 of 143  123 of 145,5 of 7  0 of 0,71%  0%,0  3,2  0,0  0,46 of 85  10 of 31,23 of 59  9 of 27,16 of 19  1 of 3,7 of 7  0 of 1,12 of 25  5 of 26,7 of 7  4 of 4,27 of 53  1 of 1
0,Rich Attonito  Jake Hecht,0  0,17 of 27  33 of 47,62%  70%,42 of 56  44 of 59,1 of 2  0 of 1,50%  0%,0  0,2  0,0  0,17 of 27  33 of 47,13 of 22  27 of 38,3 of 4  3 of 5,1 of 1  3 of 4,4 of 6  6 of 16,0 of 1  1 of 2,13 of 20  26 of 29
0,Mitch Clarke John Cholish,0  0,17 of 131  55 of 80,12%  68%,25 of 139  69 of 95,0 of 3  1 of 6,0%  16%,0  0,0  1,0  2,17 of 131  55 of 80,10 of 120  42 of 63,2 of 4  3 of 7,5 of 7  10 of 10,14 of 122  35 of 55,3 of 9  3 of 3,0 of 0  17 of 22
0,Michael Bisping Jason Miller,0  0,102 of 192  27 of 119,53%  22%,150 of 244  38 of 131,0 of 0  1 of 11,0%  9%,0  0,0  0,0  0,102 of 192  27 of 119,86 of 174  17 of 106,12 of 14  8 of 11,4 of 4  2 of 2,65 of 137  20 of 105,11 of 17  4 of 11,26 of 38  3 of 3
0,Diego Brandao Dennis Bermudez,1  1,19 of 39  25 of 78,48%  32%,23 of 43  31 of 84,1 of 1  1 of 1,100%  100%,1  0,1  0,0  0,19 of 39  25 of 78,10 of 27  22 of 75,7 of 8  3 of 3,2 of 4  0 of 0,15 of 33  11 of 43,2 of 4  4 of 8,2 of 2  10 of 27
0,TJ Dillashaw John Dodson,0  1,2 of 21  7 of 24,9%  29%,2 of 21  8 of 25,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,2 of 21  7 of 24,0 of 13  6 of 21,1 of 4  0 of 1,1 of 4  1 of 2,2 of 21  5 of 22,0 of 0  0 of 0,0 of 0  2 of 2
0,Tony Ferguson Yves Edwards,0  0,61 of 232  45 of 150,26%  30%,62 of 234  45 of 150,1 of 1  0 of 3,100%  0%,1  0,0  0,0  0,61 of 232  45 of 150,38 of 199  28 of 114,6 of 10  7 of 23,17 of 23  10 of 13,54 of 219  45 of 147,7 of 13  0 of 3,0 of 0  0 of 0
0,Louis Gaudinot Johnny Bedford,0  1,6 of 29  82 of 140,20%  58%,18 of 41  155 of 229,0 of 2  4 of 6,0%  66%,0  0,0  10,0  0,6 of 29  82 of 140,3 of 23  50 of 102,0 of 0  29 of 35,3 of 6  3 of 3,2 of 20  10 of 34,4 of 9  19 of 23,0 of 0  53 of 83
0,Marcus Brimage Stephen Bass,0  0,88 of 197  73 of 140,44%  52%,99 of 211  78 of 145,1 of 1  0 of 6,100%  0%,0  0,0  0,0  0,88 of 197  73 of 140,61 of 159  39 of 101,13 of 21  24 of 26,14 of 17  10 of 13,79 of 181  59 of 126,9 of 16  13 of 13,0 of 0  1 of 1
0,Dustin Pague John Albert,0  1,3 of 10  21 of 34,30%  61%,3 of 10  36 of 49,0 of 0  0 of 0,0%  0%,0  0,0  1,0  0,3 of 10  21 of 34,1 of 7  19 of 29,1 of 2  1 of 4,1 of 1  1 of 1,3 of 10  7 of 17,0 of 0  0 of 0,0 of 0  14 of 17
0,Roland Delorme Josh Ferguson,1  0,36 of 53  34 of 58,67%  58%,86 of 104  50 of 80,2 of 5  0 of 1,40%  0%,2  0,2  3,1  1,36 of 53  34 of 58,16 of 32  25 of 48,15 of 16  7 of 8,5 of 5  2 of 2,21 of 37  27 of 51,8 of 8  2 of 2,7 of 8  5 of 5
0,Steven Siler Josh Clopton,0  0,72 of 133  43 of 62,54%  69%,133 of 196  84 of 105,0 of 1  4 of 6,0%  66%,2  0,0  1,0  0,72 of 133  43 of 62,36 of 92  18 of 36,30 of 33  13 of 13,6 of 8  12 of 13,22 of 72  17 of 33,50 of 61  20 of 22,0 of 0  6 of 7
0,Bryan Caraway Dustin Neace,0  0,23 of 53  18 of 55,43%  32%,32 of 65  35 of 72,3 of 3  0 of 1,100%  0%,1  1,5  0,0  0,23 of 53  18 of 55,13 of 41  10 of 47,2 of 4  4 of 4,8 of 8  4 of 4,22 of 52  15 of 51,0 of 0  0 of 1,1 of 1  3 of 3
0,Mauricio Rua Dan Henderson,0  1,96 of 194  77 of 141,49%  54%,191 of 293  113 of 179,5 of 10  1 of 4,50%  25%,1  1,8  2,0  2,96 of 194  77 of 141,80 of 172  55 of 119,8 of 10  16 of 16,8 of 12  6 of 6,43 of 103  33 of 79,19 of 34  27 of 40,34 of 57  17 of 22
0,Wanderlei Silva Cung Le,1  0,43 of 104  32 of 81,41%  39%,51 of 112  32 of 81,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,43 of 104  32 of 81,31 of 88  13 of 54,8 of 10  12 of 19,4 of 6  7 of 8,30 of 83  32 of 79,13 of 20  0 of 2,0 of 1  0 of 0
0,Urijah Faber Brian Bowles,1  0,36 of 61  13 of 68,59%  19%,44 of 69  14 of 69,1 of 1  0 of 0,100%  0%,1  0,2  0,1  0,36 of 61  13 of 68,31 of 54  7 of 61,3 of 5  5 of 6,2 of 2  1 of 1,17 of 36  12 of 66,1 of 1  1 of 2,18 of 24  0 of 0
0,Rick Story Martin Kampmann,0  0,61 of 170  38 of 147,35%  25%,73 of 183  55 of 165,1 of 3  3 of 9,33%  33%,0  1,0  2,0  0,61 of 170  38 of 147,39 of 137  34 of 139,22 of 33  4 of 7,0 of 0  0 of 1,47 of 145  29 of 127,14 of 25  5 of 16,0 of 0  4 of 4
0,Stephan Bonnar Kyle Kingsbury,0  0,36 of 74  31 of 53,48%  58%,133 of 183  38 of 60,4 of 6  0 of 0,66%  0%,1  0,6  0,0  0,36 of 74  31 of 53,18 of 51  15 of 33,11 of 14  7 of 9,7 of 9  9 of 11,12 of 36  19 of 37,15 of 19  12 of 16,9 of 19  0 of 0
0,Ryan Bader Jason Brilz,1  0,6 of 14  1 of 13,42%  7%,6 of 14  1 of 13,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,6 of 14  1 of 13,6 of 13  1 of 12,0 of 0  0 of 0,0 of 1  0 of 1,6 of 14  1 of 13,0 of 0  0 of 0,0 of 0  0 of 0
0,Michael McDonald Alex Soto,2  0,12 of 24  6 of 8,50%  75%,12 of 24  6 of 8,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,12 of 24  6 of 8,11 of 22  3 of 4,1 of 2  1 of 2,0 of 0  2 of 2,6 of 16  6 of 8,0 of 1  0 of 0,6 of 7  0 of 0
0,Tom Lawlor Chris Weidman,0  0,2 of 7  3 of 6,28%  50%,2 of 7  3 of 6,0 of 0  1 of 1,0%  100%,0  1,0  1,0  0,2 of 7  3 of 6,2 of 7  2 of 4,0 of 0  1 of 2,0 of 0  0 of 0,2 of 7  3 of 6,0 of 0  0 of 0,0 of 0  0 of 0
0,Gleison Tibau Rafael Dos Anjos,0  0,56 of 128  25 of 96,43%  26%,64 of 136  39 of 110,2 of 4  0 of 8,50%  0%,0  0,0  0,0  0,56 of 128  25 of 96,45 of 117  13 of 77,10 of 10  6 of 9,1 of 1  6 of 10,53 of 123  18 of 85,3 of 4  7 of 11,0 of 1  0 of 0
0,Miguel Torres  Nick Pace,0  0,64 of 122  31 of 69,52%  44%,150 of 212  41 of 79,0 of 1  1 of 3,0%  33%,0  0,0  1,0  0,64 of 122  31 of 69,23 of 77  7 of 40,20 of 21  14 of 18,21 of 24  10 of 11,41 of 99  17 of 52,23 of 23  13 of 15,0 of 0  1 of 2
0,Matt Brown Seth Baczynski,0  0,19 of 34  17 of 49,55%  34%,28 of 43  22 of 55,1 of 1  1 of 5,100%  20%,0  1,0  0,1  0,19 of 34  17 of 49,4 of 15  14 of 41,13 of 15  3 of 4,2 of 4  0 of 4,8 of 22  8 of 34,11 of 12  7 of 13,0 of 0  2 of 2
0,Danny Castillo Shamar Bailey,0  0,22 of 34  3 of 4,64%  75%,45 of 61  21 of 23,3 of 3  0 of 0,100%  0%,0  0,2  0,0  0,22 of 34  3 of 4,17 of 29  3 of 4,4 of 4  0 of 0,1 of 1  0 of 0,2 of 2  0 of 1,0 of 0  1 of 1,20 of 32  2 of 2
0,Cain Velasquez Junior Dos Santos,0  1,7 of 14  8 of 13,50%  61%,7 of 14  12 of 19,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,7 of 14  8 of 13,3 of 9  6 of 10,0 of 0  2 of 3,4 of 5  0 of 0,7 of 14  4 of 8,0 of 0  0 of 0,0 of 0  4 of 5
0,Clay Guida Benson Henderson,0  1,11 of 40  40 of 89,27%  44%,35 of 65  102 of 158,2 of 9  2 of 7,22%  28%,4  0,1  3,0  0,11 of 40  40 of 89,4 of 27  16 of 56,5 of 11  23 of 30,2 of 2  1 of 3,6 of 25  7 of 37,5 of 15  21 of 38,0 of 0  12 of 14
0,Dustin Poirier Pablo Garza,0  0,17 of 47  14 of 34,36%  41%,31 of 63  24 of 44,1 of 1  0 of 2,100%  0%,1  1,1  0,0  0,17 of 47  14 of 34,14 of 41  1 of 12,1 of 3  5 of 10,2 of 3  8 of 12,9 of 27  13 of 28,3 of 3  1 of 6,5 of 17  0 of 0
0,Cub Swanson Ricardo Lamas,0  0,17 of 43  9 of 30,39%  30%,20 of 47  17 of 38,1 of 1  2 of 4,100%  50%,1  1,1  1,0  0,17 of 43  9 of 30,10 of 29  2 of 20,2 of 4  6 of 6,5 of 10  1 of 4,15 of 40  3 of 20,0 of 1  0 of 0,2 of 2  6 of 10
0,DaMarques Johnson  Clay Harvison,1  0,6 of 20  6 of 21,30%  28%,6 of 20  6 of 21,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,6 of 20  6 of 21,6 of 20  2 of 17,0 of 0  0 of 0,0 of 0  4 of 4,5 of 19  6 of 21,0 of 0  0 of 0,1 of 1  0 of 0
0,Norifumi Yamamoto Darren Uyenoyama,0  0,15 of 28  15 of 18,53%  83%,27 of 40  84 of 100,1 of 4  2 of 3,25%  66%,0  1,0  3,1  1,15 of 28  15 of 18,7 of 19  7 of 9,6 of 7  6 of 7,2 of 2  2 of 2,10 of 22  5 of 8,3 of 3  3 of 3,2 of 3  7 of 7
0,Alex Caceres Cole Escovedo,0  0,102 of 174  24 of 58,58%  41%,110 of 182  28 of 63,0 of 0  2 of 4,0%  50%,1  0,0  1,0  0,102 of 174  24 of 58,59 of 126  8 of 33,31 of 34  11 of 15,12 of 14  5 of 10,93 of 163  24 of 56,6 of 7  0 of 2,3 of 4  0 of 0
0,Mike Pierce Paul Bradley,0  0,75 of 144  63 of 145,52%  43%,133 of 206  69 of 155,0 of 1  0 of 4,0%  0%,0  0,0  0,0  0,75 of 144  63 of 145,51 of 116  46 of 124,14 of 14  10 of 11,10 of 14  7 of 10,59 of 127  51 of 130,13 of 14  12 of 15,3 of 3  0 of 0
0,Aaron Rosa  Matt Lucas,0  0,59 of 99  19 of 39,59%  48%,256 of 311  48 of 75,0 of 0  1 of 10,0%  10%,0  0,0  1,0  0,59 of 99  19 of 39,25 of 63  19 of 39,29 of 31  0 of 0,5 of 5  0 of 0,18 of 55  14 of 34,41 of 44  4 of 4,0 of 0  1 of 1
0,Chris Leben Mark Munoz,0  0,12 of 35  39 of 74,34%  52%,61 of 88  55 of 92,2 of 2  5 of 9,100%  55%,2  0,0  3,0  0,12 of 35  39 of 74,8 of 30  22 of 56,3 of 3  16 of 17,1 of 2  1 of 1,4 of 17  5 of 11,6 of 11  5 of 9,2 of 7  29 of 54
0,Brad Pickett Renan Barao,0  1,10 of 56  37 of 98,17%  37%,10 of 56  38 of 99,0 of 0  0 of 1,0%  0%,0  1,0  1,0  0,10 of 56  37 of 98,9 of 50  29 of 82,1 of 6  3 of 9,0 of 0  5 of 7,10 of 56  33 of 84,0 of 0  0 of 0,0 of 0  4 of 14
0,Thiago Alves Papy Abedi,1  0,25 of 45  14 of 38,55%  36%,30 of 51  15 of 39,0 of 0  0 of 0,0%  0%,1  0,2  0,0  0,25 of 45  14 of 38,17 of 35  9 of 32,3 of 3  4 of 5,5 of 7  1 of 1,12 of 30  9 of 32,1 of 1  5 of 6,12 of 14  0 of 0
0,Cyrille Diabate Anthony Perosh,0  0,17 of 37  17 of 38,45%  44%,27 of 49  20 of 43,0 of 0  2 of 6,0%  33%,0  3,0  5,0  0,17 of 37  17 of 38,9 of 27  17 of 38,8 of 9  0 of 0,0 of 1  0 of 0,13 of 31  2 of 13,0 of 0  0 of 0,4 of 6  15 of 25
0,Terry Etim Edward Faaloloto,0  0,5 of 6  0 of 3,83%  0%,5 of 6  0 of 3,0 of 0  0 of 0,0%  0%,1  0,0  0,0  0,5 of 6  0 of 3,3 of 4  0 of 3,1 of 1  0 of 0,1 of 1  0 of 0,5 of 6  0 of 3,0 of 0  0 of 0,0 of 0  0 of 0
0,John Maguire Justin Edwards,0  1,27 of 38  28 of 64,71%  43%,70 of 88  45 of 87,6 of 9  0 of 2,66%  0%,2  1,7  0,1  0,27 of 38  28 of 64,18 of 28  13 of 40,6 of 7  12 of 20,3 of 3  3 of 4,9 of 17  11 of 29,9 of 10  12 of 21,9 of 11  5 of 14
0,Rob Broughton  Philip De Fries,0  0,29 of 40  14 of 23,72%  60%,102 of 120  41 of 52,0 of 0  3 of 5,0%  60%,2  0,2  10,1  0,29 of 40  14 of 23,15 of 26  13 of 22,11 of 11  1 of 1,3 of 3  0 of 0,4 of 14  6 of 10,4 of 4  0 of 0,21 of 22  8 of 13
0,Michihiro Omigawa  Jason Young,0  0,25 of 59  32 of 115,42%  27%,56 of 94  40 of 123,4 of 10  2 of 3,40%  66%,3  0,5  0,1  0,25 of 59  32 of 115,20 of 53  23 of 101,2 of 3  3 of 5,3 of 3  6 of 9,8 of 34  24 of 97,5 of 7  7 of 15,12 of 18  1 of 3
0,Chris Cope  Che Mills,0  2,1 of 10  11 of 16,10%  68%,1 of 10  11 of 16,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,1 of 10  11 of 16,0 of 7  9 of 14,0 of 0  0 of 0,1 of 3  2 of 2,1 of 10  6 of 7,0 of 0  2 of 2,0 of 0  3 of 7
0,Chris Cariaso Vaughan Lee,0  0,52 of 89  29 of 56,58%  51%,79 of 116  101 of 128,2 of 3  4 of 9,66%  44%,1  2,8  0,0  0,52 of 89  29 of 56,35 of 68  10 of 33,14 of 16  9 of 12,3 of 5  10 of 11,21 of 43  11 of 31,17 of 23  15 of 19,14 of 23  3 of 6
0,BJ Penn Nick Diaz,0  0,88 of 164  178 of 350,53%  50%,107 of 184  257 of 436,1 of 4  0 of 0,25%  0%,0  0,1  0,0  0,88 of 164  178 of 350,76 of 149  136 of 296,12 of 15  39 of 51,0 of 0  3 of 3,71 of 140  150 of 309,15 of 20  28 of 41,2 of 4  0 of 0
